transaction_id,booking_ref,partner_id,user_id,created_at,ingest_ts,amount,currency,status,payment_method,gateway,retry_count,error_code,notes,processing_ms
TXN00017015,BKG0005197,PRT0020,a633a97a-82d5-4ae0-9bb3-70c4d7a76430,2024-11-02 19:57:42,2024-11-02 19:59:19,338.47,BRL,confirmed,debit_card,stripe,4,E003,ok,13516
TXN00017016,BKG0012670,PRT0015,,2024-11-22 10:04:45,2024-11-22 10:05:37,1002.9,USD,CONFIRMED,debit_card,stripe,1,,retry,11359
TXN00017017,BKG0005548,PRT0018,19a1b46d-bc59-42cd-8655-fbb36f0759b2,2025-01-31 01:35:45,2025-01-31 01:37:42,144.23,USD,confirmed,credit_card,pagseguro,1,TIMEOUT,manual_review,3407
TXN00017018,BKG0007319,PRT0020,d6da7795-fdce-4c4d-bff2-5553b20fbd3a,2024-10-03 07:24:29,2024-10-03 07:27:19,126.86,CLP,cancelled,credit_card,cielo,4,E003,,5389
TXN00017019,,PRT0019,1087664c-b0fc-4769-912e-e8a6533846b4,2025-03-05 11:27:48,2025-03-05 11:31:36,1486.04,USD,confirmed,pix,,4,,manual_review,9787
TXN00017020,BKG0011507,PRT0012,50f35f4c-b055-47cc-912d-426919f6e4a0,2025-03-14 18:24:16,2025-03-14 18:24:47,1095.32,USD,cancelled,boleto,cielo,3,TIMEOUT,ok,
TXN00017021,,PRT0006,a53073de-b604-4202-a0c6-eee722a5dbcf,2024-11-10 19:57:47,2024-11-10 20:02:00,84.99,ARS,Confirmed,pix,,1,,retry,6983
TXN00017022,BKG0005017,PRT0002,83f01a50-3081-451e-b074-f58b9180c2b3,2025-03-24 15:29:22,2025-03-24 15:32:18,1992.78,CLP,failed,boleto,cielo,1,,,2183
TXN00017023,BKG0016064,PRT0006,15ac40f9-86ff-4b1e-bd8e-bad616c8edad,2024-12-31 09:25:59,2024-12-31 09:28:11,104.53,ARS,completed,pix,,3,,ok,7217
TXN00017024,BKG0014152,PRT0020,364b8090-f85e-40f9-bd3e-e86637d711c0,2025-03-10 04:18:16,2025-03-10 04:19:50,463.08,USD,cancelled,boleto,cielo,3,E002,manual_review,613
TXN00017025,,PRT0002,7ee5a56a-cd8a-4700-9f89-791d1dba88b4,2024-10-06 22:42:40,2024-10-06 22:44:07,1521.44,USD,confirmed,credit_card,stripe,1,TIMEOUT,,3262
TXN00017026,BKG0006679,PRT0001,b88d2f00-8708-44ee-a3d1-c0bb1c6874f7,2024-10-01 05:16:57,2024-10-01 05:19:37,494.09,BRL,cancelled,pix,pagseguro,2,TIMEOUT,manual_review,5684
TXN00017027,BKG0009511,PRT0007,8261f8dc-b1b3-41b4-8368-ad55c1b574ef,2024-11-02 01:25:23,2024-11-02 01:30:03,1703.17,USD,failed,credit_card,cielo,0,E002,ok,6668
TXN00017028,BKG0005436,PRT0019,95991104-bc51-40a0-95e6-fa6194d7ae76,2024-11-21 09:28:25,2024-11-21 09:29:40,462.94,ARS,CONFIRMED,credit_card,,3,TIMEOUT,,10142
TXN00017029,BKG0008383,PRT0015,454d747c-8f30-4764-9a04-424e31318140,2024-10-25 14:27:34,2024-10-25 14:29:04,1425.12,ARS,completed,credit_card,pagseguro,4,E001,manual_review,7466
TXN00017030,BKG0017216,PRT0002,a72585ab-c722-4fef-bc58-34edc38862dd,2024-12-25 07:42:18,2024-12-25 07:44:26,1563.19,CLP,pending,boleto,stripe,2,E003,ok,2408
TXN00017031,BKG0004410,PRT0002,d60df8c3-e296-45f2-8dac-5e1b2351bed3,2024-10-30 20:47:59,2024-10-30 20:51:34,1916.98,BRL,pending,,stripe,0,E003,retry,9955
TXN00017032,BKG0002125,PRT0019,d953613f-44b9-43f2-999f-f26c3cc03ede,2025-03-08 08:42:44,2025-03-08 08:45:41,1787.85,ARS,CONFIRMED,,,4,E002,retry,10031
TXN00017033,BKG0017054,PRT0003,59e030ec-64c7-4bd6-b095-95bc97a925e2,2025-02-21 05:46:22,2025-02-21 05:50:53,543.42,CLP,CONFIRMED,boleto,adyen,0,TIMEOUT,manual_review,10081
TXN00017034,BKG0004884,PRT0006,2b5bd223-791e-4a6f-af2c-c600cfa94956,2024-11-21 15:04:02,2024-11-21 15:07:28,1080.34,BRL,cancelled,boleto,cielo,2,E002,,9253
TXN00017035,BKG0008837,PRT0010,c48c13f9-3b49-48f1-b531-a4f38eab9b0f,2025-01-15 20:37:27,2025-01-15 20:39:40,149.45,BRL,completed,boleto,,2,E003,,13285
TXN00017036,BKG0015775,PRT0020,,2024-11-28 21:04:59,2024-11-28 21:09:01,1425.89,CLP,cancelled,boleto,,2,,manual_review,13859
TXN00017037,BKG0000858,PRT0003,93e4767e-c6e9-4249-8a37-959327bbee1e,2024-12-10 11:30:49,2024-12-10 11:34:56,1294.55,BRL,failed,boleto,stripe,3,E003,,14857
TXN00017038,BKG0000932,PRT0010,ada28a68-ef2e-4b0d-8d38-b82b26003825,2025-01-30 00:38:49,2025-01-30 00:39:10,858.59,USD,cancelled,,cielo,4,E001,,8781
TXN00017039,BKG0012508,PRT0007,5c566c87-ef42-48dc-9271-6db2b4aa12ec,2025-03-14 04:56:24,2025-03-14 04:56:44,1279.21,ARS,completed,,stripe,,E001,ok,11923
TXN00017040,BKG0011776,PRT0016,8f5e3c19-08b9-494e-92d1-7418e93cbe42,2024-11-14 05:05:09,2024-11-14 05:07:35,1022.55,ARS,failed,credit_card,,0,E003,manual_review,14613
TXN00017041,BKG0004442,PRT0010,34aba4b6-8b55-4593-acc0-00a3a6af25e0,2025-02-22 22:06:02,2025-02-22 22:08:40,1603.71,USD,cancelled,,,4,,,14579
TXN00017042,BKG0006741,PRT0015,a927a47d-f52b-45eb-8b15-ae81877025e8,2025-03-24 10:17:56,2025-03-24 10:22:18,1566.48,USD,pending,debit_card,,3,E003,,12022
TXN00017043,BKG0012018,PRT0003,fed5050b-0b32-476f-be85-804a3cdc417a,2025-01-07 22:43:01,2025-01-07 22:46:14,409.25,CLP,failed,pix,,2,TIMEOUT,ok,10057
TXN00017044,BKG0005328,PRT0008,f62a6746-428c-4248-a01a-764050640058,2025-02-01 15:39:24,2025-02-01 15:41:25,1119.44,ARS,pending,boleto,adyen,,,,10520
TXN00017045,BKG0006092,PRT0005,6cdb4835-5a3c-4fab-a48e-b94f8a02d509,2025-01-07 13:36:54,2025-01-07 13:39:14,1150.54,BRL,failed,debit_card,adyen,1,E001,manual_review,3637
TXN00017046,BKG0015257,PRT0010,597b3ed1-0e37-47c2-ad8b-44769a40007a,2024-10-11 05:58:24,2024-10-11 06:02:48,205.15,CLP,confirmed,boleto,pagseguro,4,,manual_review,5777
TXN00017047,BKG0002633,PRT0005,7fbad253-9481-4b95-85fa-d05c9a7feda2,2024-12-22 20:31:57,2024-12-22 20:36:44,718.53,CLP,confirmed,credit_card,cielo,2,TIMEOUT,,6718
TXN00017048,BKG0010124,PRT0010,0148260e-fc81-4ed8-b360-5aebadb756a9,2025-03-24 08:04:59,2025-03-24 08:07:36,1087.84,USD,Confirmed,boleto,adyen,3,E002,manual_review,3911
TXN00017049,BKG0014882,PRT0003,,2024-10-25 04:41:52,2024-10-25 04:41:58,332.3,ARS,confirmed,debit_card,,4,TIMEOUT,manual_review,
TXN00017050,BKG0016582,PRT0017,60251dcf-14e4-4067-b8f3-a393fb968ac5,2024-11-02 18:15:30,2024-11-02 18:16:30,864.54,CLP,pending,credit_card,cielo,3,,manual_review,9793
TXN00017051,BKG0003281,PRT0015,,2025-01-17 12:14:44,2025-01-17 12:19:23,242.17,CLP,failed,credit_card,adyen,3,,,5399
TXN00017052,BKG0003726,PRT0019,8ac610f0-38af-41a5-a940-e40a6be30b79,2024-10-07 16:15:44,2024-10-07 16:17:52,1440.29,BRL,completed,credit_card,adyen,4,TIMEOUT,,13537
TXN00017053,BKG0003885,PRT0008,c7ca1842-82be-4bfe-ba24-39edfefc9542,2024-11-02 03:49:23,2024-11-02 03:51:24,1494.46,ARS,failed,,adyen,1,E003,ok,1352
TXN00017054,BKG0014075,PRT0001,1fd09e67-4dc7-4e3f-9477-c4323dc1ff96,2025-01-01 11:29:28,2025-01-01 11:31:15,1084.44,USD,completed,boleto,cielo,4,E003,ok,14577
TXN00017055,BKG0002989,PRT0003,1ae58a27-0d80-4d35-8241-d808149bac4b,2025-03-24 15:08:14,2025-03-24 15:13:10,1014.05,ARS,completed,boleto,pagseguro,3,,ok,2670
TXN00017056,BKG0013711,PRT0020,42da8679-34eb-4653-b62a-a369ac8d28e5,2024-12-30 10:23:58,2025-01-06 08:23:58,158.51,BRL,CONFIRMED,,stripe,4,E002,,11146
TXN00017057,BKG0007289,PRT0008,c5a435ac-e71d-4825-9870-c1c8ce9b0192,2025-01-31 21:56:41,2025-01-31 21:58:54,260.37,BRL,Confirmed,,,2,,,4383
TXN00017058,BKG0014509,PRT0008,89d1fced-5254-4b33-a1b3-0bc9db82679c,2024-12-04 15:08:43,2024-12-04 15:12:28,99.63,USD,CONFIRMED,,,1,E003,,3854
TXN00017059,BKG0000806,PRT0001,95d82f27-6ed0-4550-a8f9-83d73dad72fa,2025-01-05 18:44:25,2025-01-05 18:45:06,354.03,ARS,failed,credit_card,pagseguro,0,,ok,2090
TXN00017060,BKG0010947,PRT0018,4fc076e1-a5de-4ce1-9848-96d166afecf6,2025-01-24 12:37:03,2025-01-24 12:38:04,1876.06,CLP,confirmed,boleto,cielo,4,E003,,12002
TXN00017061,BKG0016237,PRT0013,582e6a4e-5caf-4258-a646-6717d6acdb44,2024-10-11 12:02:40,2024-10-11 12:06:30,638.59,USD,completed,debit_card,cielo,2,E002,ok,395
TXN00017062,BKG0016100,PRT0013,4528e473-2d35-43fa-9011-7329d2d6f916,2025-03-15 10:26:55,2025-03-15 10:31:32,539.64,BRL,confirmed,pix,cielo,,,,13474
TXN00017063,,PRT0006,5890c837-ae6f-4aa6-bd53-69a399f57457,2024-11-30 00:18:30,2024-11-30 00:19:02,1238.35,BRL,completed,,,1,,,12097
TXN00017064,BKG0011673,PRT0013,f07b169c-79f4-4de7-88d8-af32556bedc6,2025-03-02 00:33:43,2025-03-02 00:34:27,1730.91,BRL,confirmed,credit_card,,4,,retry,14204
TXN00017065,BKG0003352,PRT0018,2b0ca662-8d29-4ca1-ba9c-a76304deea1e,2024-12-24 20:32:58,2024-12-24 20:33:17,1546.92,CLP,completed,debit_card,stripe,4,TIMEOUT,ok,10901
TXN00017066,BKG0002877,PRT0004,8fa55622-bf51-442b-9b92-b51a424e5c6b,2025-02-16 12:15:46,2025-02-16 12:16:59,889.1,CLP,Confirmed,pix,cielo,3,TIMEOUT,retry,6454
TXN00017067,BKG0016161,PRT0009,d3f06436-faa0-4745-adc6-9077e1c07499,2025-01-07 00:47:32,2025-01-09 14:47:32,1114.37,USD,CONFIRMED,,,1,E002,ok,12088
TXN00017068,BKG0002305,PRT0002,ee377f5f-335b-4e7d-87b2-4355b37a63ce,2024-10-24 16:20:37,2024-10-24 16:24:17,310.57,BRL,CONFIRMED,boleto,cielo,3,E001,manual_review,2381
TXN00017069,BKG0000909,PRT0017,,2024-11-17 15:40:05,2024-11-17 15:44:00,647.84,USD,CONFIRMED,debit_card,,0,E001,,5551
TXN00017070,BKG0015127,PRT0004,38b489e2-73bc-4a87-8032-8da592336674,2025-03-15 15:58:28,2025-03-15 16:02:45,493.36,CLP,Confirmed,debit_card,,4,E001,retry,5382
TXN00017071,BKG0010189,PRT0016,d4a4021c-c4a6-4a70-aba5-143350c477ff,2025-01-04 01:15:21,2025-01-04 01:15:40,1605.11,CLP,CONFIRMED,debit_card,,3,E002,ok,7769
TXN00017072,BKG0009931,PRT0014,39c3b074-94fa-4855-9f46-2c221fd503c2,2024-10-03 23:33:43,2024-10-03 23:38:28,452.38,USD,completed,,adyen,4,TIMEOUT,manual_review,10409
TXN00017073,BKG0014529,PRT0008,ade82276-fbb6-4e8b-ba18-fa7defe5124e,2024-10-15 04:33:31,2024-10-15 04:37:31,1156.61,ARS,pending,boleto,adyen,2,E002,,14802
TXN00017074,BKG0006314,PRT0010,,2024-11-04 05:27:06,2024-11-04 05:31:02,482.77,ARS,pending,,cielo,2,,,14133
TXN00017075,BKG0014270,PRT0011,83542d73-6a2e-428c-86d1-00f631bff673,2025-02-28 15:41:50,2025-02-28 15:43:35,274.51,BRL,failed,,stripe,4,E003,retry,3806
TXN00017076,BKG0009044,PRT0005,eb73cb20-37fc-480f-bb32-47864e1aa8b1,2025-03-15 03:17:39,2025-03-15 03:21:34,1243.91,ARS,completed,debit_card,stripe,3,E002,ok,10911
TXN00017077,BKG0003572,PRT0004,941bb69f-abc8-49ed-965d-98c9c1cb61b7,2024-10-22 15:41:11,2024-10-22 15:45:26,1153.4,BRL,completed,boleto,adyen,4,E003,manual_review,10919
TXN00017078,BKG0006978,PRT0013,851948f8-e407-4a34-b2be-977326b61588,2025-03-21 01:16:37,2025-03-21 01:18:17,414.55,BRL,Confirmed,,pagseguro,1,E001,ok,1565
TXN00017079,BKG0007403,PRT0011,a91a79bf-7eec-48a3-941c-b6a78bc355ed,2024-12-15 19:04:02,2024-12-15 19:08:44,901.99,BRL,Confirmed,pix,pagseguro,4,E003,ok,12904
TXN00017080,BKG0017302,PRT0017,23cd244e-cbcc-4d0b-a806-c98e09924370,2025-01-18 05:02:48,2025-01-18 05:03:28,364.19,USD,confirmed,boleto,cielo,0,E001,,11614
TXN00017081,BKG0002229,PRT0001,bff01d5a-be20-4b9e-8fbf-4ff01285e9e3,2024-12-16 06:41:36,2024-12-16 06:45:10,1839.12,CLP,CONFIRMED,debit_card,,4,E003,,8464
TXN00017082,BKG0007601,PRT0017,eaf33dcc-2b4e-413e-8847-45035342613f,2025-02-15 18:56:51,2025-02-15 18:58:15,424.38,USD,Confirmed,boleto,stripe,1,,,6935
TXN00017083,BKG0014911,PRT0017,463f4cf9-96ba-4967-973d-a2598f94499c,2024-11-07 18:52:50,2024-11-07 18:53:37,776.77,ARS,confirmed,pix,pagseguro,1,E001,,9109
TXN00017084,BKG0008853,PRT0004,a6706d75-f59e-47f1-a481-11d0cb6ed363,2025-03-12 16:18:20,2025-03-12 16:21:28,1506.96,CLP,completed,,pagseguro,3,,retry,6051
TXN00017085,BKG0001199,PRT0018,b0788320-2823-40e1-8f55-8cf472df346f,2024-12-31 10:14:05,2025-01-03 01:14:05,686.36,BRL,confirmed,boleto,adyen,2,,retry,2253
TXN00017086,BKG0007919,PRT0020,62750126-1a7c-4d44-a2d2-1acf5eb67c72,2024-11-01 13:37:57,2024-11-01 13:42:03,1844.3,USD,pending,pix,adyen,1,,,
TXN00017087,BKG0015248,PRT0002,3700be6a-c3e2-4f68-8fda-909250b8a4ed,2024-12-15 21:57:27,2024-12-15 21:58:06,1692.14,CLP,cancelled,,pagseguro,0,E002,retry,
TXN00017088,BKG0005049,PRT0001,2e2faa0d-e7b6-4468-a7f8-ee4bf9d3d062,2024-11-01 21:45:22,2024-11-01 21:49:45,624.74,USD,completed,,,2,E001,,5329
TXN00017089,BKG0006940,PRT0012,4bb4a525-86ac-4630-9d9f-2ec3d43738e9,2024-10-16 21:04:29,2024-10-16 21:08:21,750.61,USD,Confirmed,boleto,pagseguro,4,E002,manual_review,244
TXN00017090,BKG0004875,PRT0016,,2024-12-24 02:11:56,2024-12-24 02:14:52,1405.56,CLP,cancelled,debit_card,,2,,ok,13571
TXN00017091,BKG0004172,PRT0004,112b72bd-32dc-43ba-9160-0ba80162f372,2025-01-16 13:45:42,2025-01-16 13:47:54,353.22,USD,completed,credit_card,,1,,ok,10924
TXN00017092,BKG0004988,PRT0016,626b0f1a-ea22-4fc8-ba49-f1988f737dd7,2025-03-22 15:51:19,2025-03-22 15:54:12,301.32,BRL,pending,boleto,adyen,0,,,10643
TXN00017093,BKG0016252,PRT0007,2962c50b-41ca-4482-b8c4-f12634af9ee8,2024-10-04 11:02:36,2024-10-04 11:03:51,1352.53,ARS,CONFIRMED,debit_card,pagseguro,3,,,13314
TXN00017094,BKG0010744,PRT0015,f6698dac-5fe3-430a-a70f-fc9db8939319,2025-02-08 13:37:47,2025-02-08 13:38:32,305.62,USD,confirmed,,,4,,retry,11527
TXN00017095,BKG0008050,PRT0015,6b84dd02-d2fb-4938-b1d0-010f1293a4cb,2024-10-26 17:12:59,2024-10-26 17:14:05,1109.19,ARS,Confirmed,boleto,pagseguro,0,,ok,612
TXN00017096,BKG0016203,PRT0008,c9f0b661-6bf9-43eb-9747-5c6318d645c8,2025-01-03 18:14:44,2025-01-03 18:19:10,156.88,USD,Confirmed,pix,,0,,retry,84
TXN00017097,BKG0008096,PRT0016,06015947-52cc-464b-b17b-5a69be427828,2024-10-28 06:44:04,2024-10-28 06:45:02,886.73,CLP,cancelled,debit_card,stripe,0,,,1690
TXN00017098,BKG0013459,PRT0015,a5b1d621-227e-4848-a6e3-553ad6270185,2025-02-11 01:44:56,2025-02-11 01:45:43,568.1,BRL,CONFIRMED,,cielo,1,,,12855
TXN00017099,BKG0000476,PRT0006,e442ecdd-bfad-4e2b-83f7-38e77c0c4be6,2025-01-21 17:41:17,2025-01-24 03:41:17,988.64,BRL,Confirmed,credit_card,cielo,2,E003,,4090
TXN00017100,BKG0002018,PRT0001,03d56db5-da3f-47ca-9de9-e75714905c99,2024-10-30 03:57:53,2024-10-30 04:01:47,95.84,BRL,completed,pix,,1,E003,ok,910
TXN00017101,,PRT0005,0b095d87-fbff-4bc8-9d61-6c240787f37e,2025-03-22 16:14:25,2025-03-22 16:17:05,1689.88,USD,cancelled,,cielo,4,E002,,8876
TXN00017102,BKG0004164,PRT0020,2b407880-d893-4ab0-b285-8ad193ab7cff,2024-12-14 18:05:52,2024-12-14 18:09:01,1582.75,USD,CONFIRMED,,adyen,2,E001,,13703
TXN00017103,BKG0013197,PRT0004,5581bd09-89a1-4020-96a3-8143648fe61c,2025-01-03 15:14:40,2025-01-03 15:15:02,1118.03,USD,cancelled,,,1,TIMEOUT,,14836
TXN00017104,BKG0016143,PRT0011,2f1fb74f-c392-4588-a7e0-c4d0285369e0,2024-12-03 07:48:57,2024-12-03 07:49:54,979.12,CLP,completed,,pagseguro,,TIMEOUT,ok,14402
TXN00017105,BKG0005167,PRT0001,aa72f52a-ec0b-4d6f-afa2-0d03221d3023,2024-11-16 03:59:04,2024-11-16 04:00:06,1493.41,ARS,Confirmed,,stripe,2,E002,ok,2776
TXN00017106,BKG0000553,PRT0020,ea8241d4-8377-4e04-a380-5ea4b1347d14,2025-03-26 09:33:32,2025-03-26 09:36:08,1598.45,ARS,cancelled,,stripe,1,E003,retry,3974
TXN00017107,BKG0000832,PRT0011,cd510b09-7809-4d87-87d9-e536b1f547fb,2024-10-02 18:43:54,2024-10-02 18:46:15,369.32,USD,confirmed,boleto,cielo,1,E002,,7843
TXN00017108,BKG0016564,PRT0019,263f2a99-7c2c-4652-a0df-fdc7f5e9ab58,2025-03-17 04:34:23,2025-03-17 04:36:46,298.99,ARS,confirmed,,stripe,3,,manual_review,9106
TXN00017109,BKG0003010,PRT0007,94cea92c-0dfc-488f-928b-4fb5cbc235b4,2024-11-07 13:56:19,2024-11-07 13:59:35,1773.77,ARS,CONFIRMED,pix,,2,E003,ok,8796
TXN00017110,BKG0014202,PRT0002,b5432a23-6f3c-4fd0-b36f-83438bd46fd0,2024-12-06 00:33:06,2024-12-06 00:33:07,1020.07,ARS,cancelled,boleto,stripe,4,E001,manual_review,5526
TXN00017111,BKG0003025,PRT0006,,2025-03-23 22:35:47,2025-03-23 22:36:21,216.21,CLP,Confirmed,pix,adyen,4,TIMEOUT,,9145
TXN00017112,BKG0005521,PRT0006,,2024-12-10 16:42:01,2024-12-10 16:43:18,1948.88,BRL,failed,,pagseguro,3,,,10789
TXN00017113,BKG0014153,PRT0015,ed255a8a-5872-47b0-9f9f-1e3cd960ff45,2024-11-06 05:07:44,2024-11-06 05:12:07,325.6,CLP,Confirmed,boleto,,2,E002,ok,13091
TXN00017114,BKG0008839,PRT0008,499ac72f-2684-4ead-a47f-2a970bcb0715,2024-12-08 18:09:08,2024-12-08 18:13:53,1985.21,ARS,CONFIRMED,credit_card,stripe,3,E003,ok,5515
TXN00017115,BKG0016652,PRT0006,82f4922a-179d-4283-a06e-94d4e5c8cf2d,2024-11-17 04:48:10,2024-11-17 04:48:16,1976.22,BRL,pending,pix,cielo,4,,,623
TXN00017116,BKG0001052,PRT0011,c5f8f815-ee6b-4365-97ff-d5cc1eb062c8,2025-02-07 02:02:09,2025-02-07 02:06:55,1159.27,ARS,confirmed,boleto,,2,TIMEOUT,,11391
TXN00017117,BKG0014570,PRT0017,73e91c00-793b-438e-a2c2-55c56daa264e,2024-10-19 06:26:16,2024-10-19 06:29:33,207.49,CLP,CONFIRMED,,,0,,manual_review,4107
TXN00017118,BKG0016859,PRT0018,c6e31267-d9d2-48ef-89ba-ab8784762491,2024-11-26 19:17:58,2024-11-26 19:22:38,1258.08,BRL,cancelled,,,4,,ok,7242
TXN00017119,BKG0011135,PRT0012,ea0ed0a5-b7aa-48a4-a3a2-fad5055b8f3a,2025-01-10 16:17:20,2025-01-10 16:21:05,93.22,ARS,confirmed,pix,adyen,0,E002,,13354
TXN00017120,BKG0000761,PRT0009,06c77041-f835-4448-a38c-a327c76e9adb,2025-02-13 21:13:15,2025-02-13 21:14:06,1804.11,CLP,cancelled,debit_card,stripe,0,,,10035
TXN00017121,BKG0013029,PRT0011,2e63ac25-57f0-466d-b547-203ada39b51d,2025-03-11 11:42:09,2025-03-11 11:44:55,185.26,BRL,pending,boleto,,2,E002,ok,13245
TXN00017122,BKG0009304,PRT0002,20a062f3-cd72-4b4a-9e11-69ee7f1cfaba,2024-12-16 19:29:55,2024-12-16 19:34:52,919.53,CLP,cancelled,boleto,stripe,0,,"{""legacy_id"": 69321}",278
TXN00017123,BKG0006356,PRT0013,67f2486c-8011-48c1-9abb-79847ccc6f24,2024-10-14 07:54:10,2024-10-14 07:57:21,1477.85,BRL,Confirmed,credit_card,,1,,,164
TXN00017124,BKG0003936,PRT0001,b2d95dbe-1843-413e-8f4e-4a056b99e795,2025-03-18 15:44:49,2025-03-18 15:49:38,200.45,ARS,failed,,adyen,4,E003,,
TXN00017125,BKG0004650,PRT0008,f5efffd4-462c-4ac2-a660-50f47077641e,2024-12-27 18:49:24,2024-12-27 18:49:57,1611.05,USD,failed,credit_card,,0,,manual_review,14648
TXN00017126,,PRT0010,2dd03d26-e48f-4950-85a1-fa571fc58151,2024-10-02 14:34:49,2024-10-02 14:35:20,136.18,ARS,completed,credit_card,stripe,1,E002,ok,4037
TXN00017127,BKG0006239,PRT0007,d3236f05-c034-4bfe-b1b0-09b4f3bf29fe,2024-12-25 14:30:20,2024-12-25 14:32:37,1525.68,ARS,CONFIRMED,boleto,pagseguro,1,,,119
TXN00017128,BKG0012175,PRT0019,,2024-11-23 05:42:15,2024-11-23 05:43:37,1890.95,ARS,cancelled,pix,stripe,4,E002,,11754
TXN00017129,BKG0010584,PRT0016,edd4e3a6-06a8-4307-a98d-7ae622615575,2024-11-19 05:16:58,2024-11-19 05:20:49,140.04,BRL,confirmed,,cielo,1,E001,retry,14013
TXN00017130,BKG0013332,PRT0015,73532f7f-5d92-4428-8e85-0dea29721409,2025-02-22 09:13:27,2025-02-25 22:13:27,1528.24,BRL,CONFIRMED,,adyen,4,E003,manual_review,3752
TXN00017131,BKG0004705,PRT0007,15411dec-e770-4147-a487-c02f8917eff1,2024-10-02 18:04:37,2024-10-02 18:08:45,1359.23,CLP,pending,debit_card,,2,E003,,985
TXN00017132,BKG0014144,PRT0014,830668fd-08a3-4c51-aba6-1845d931f3a8,2025-01-05 17:22:34,2025-01-05 17:26:56,1582.89,ARS,CONFIRMED,debit_card,stripe,0,E002,retry,14562
TXN00017133,BKG0013293,PRT0006,ffef60a9-3ddc-4583-9c83-0c339fdead9d,2025-01-04 00:51:02,2025-01-04 00:53:20,1281.46,ARS,Confirmed,,pagseguro,0,E001,,13951
TXN00017134,BKG0011469,PRT0001,e66c9c58-24f6-4382-8ff9-a5c24d4ec614,2024-11-30 09:46:57,2024-11-30 09:50:25,193.88,CLP,pending,debit_card,pagseguro,3,E003,ok,5844
TXN00017135,BKG0006489,PRT0006,d6ab558e-3486-4e0c-bb53-267aff353e14,2024-12-29 10:40:24,2024-12-29 10:40:24,1308.83,USD,cancelled,credit_card,cielo,4,E002,retry,7355
TXN00017136,BKG0009285,PRT0010,17cdcdc0-5361-4c15-9533-d97acfa320ee,2025-02-09 08:23:23,2025-02-09 08:26:14,835.38,USD,cancelled,debit_card,pagseguro,2,TIMEOUT,,5883
TXN00017137,BKG0007753,PRT0015,9f4850c3-1eb1-4add-a136-89d1b4b1c985,2024-10-17 10:59:09,2024-10-17 11:02:46,917.47,BRL,failed,pix,adyen,3,,,11245
TXN00017138,BKG0011023,PRT0015,1e406740-4aed-4869-bcad-c9d2abc259ae,2025-01-30 01:44:24,2025-01-30 01:46:22,1370.5,USD,cancelled,,,0,TIMEOUT,,1277
TXN00017139,BKG0015253,PRT0018,38fe2940-2dd8-4ed6-9cb0-dbaae6d35afa,2024-12-21 01:11:37,2024-12-21 01:13:18,1086.71,ARS,completed,pix,pagseguro,1,E001,manual_review,3916
TXN00017140,BKG0014584,PRT0012,6b009de3-22c5-4560-93a6-d04f8f75ba7b,2025-02-09 13:50:01,2025-02-09 13:51:46,136.54,USD,confirmed,,cielo,4,E003,,1377
TXN00017141,BKG0016746,PRT0004,6b422535-181e-4170-932e-ce0d963faf57,2025-02-15 18:52:00,2025-02-15 18:55:49,309.51,BRL,pending,credit_card,cielo,2,TIMEOUT,retry,2084
TXN00017142,,PRT0016,e77136d7-4ee3-4227-b052-44209f051b2b,2024-10-14 15:13:06,2024-10-14 15:16:45,251.95,ARS,completed,,pagseguro,,E002,,4219
TXN00017143,BKG0015902,PRT0003,cba9be5c-f097-43e3-9b15-746fe1cff30c,2024-11-01 01:56:57,2024-11-01 01:57:58,967.77,CLP,pending,debit_card,cielo,0,E002,,12842
TXN00017144,BKG0005469,PRT0005,996a44b7-bf39-48dd-a9a4-983f67031791,2025-02-07 14:48:19,2025-02-07 14:50:41,199.43,BRL,failed,,pagseguro,1,E003,retry,6972
TXN00017145,BKG0000020,PRT0016,,2024-11-05 10:56:05,2024-11-05 10:57:47,990.51,ARS,cancelled,credit_card,cielo,,TIMEOUT,retry,4362
TXN00017146,BKG0014251,PRT0016,51b95b26-6fe3-42b0-bbc9-e3a7e7bf2e9e,2025-03-02 20:46:11,2025-03-02 20:48:12,407.14,USD,Confirmed,boleto,pagseguro,3,,retry,7728
TXN00017147,BKG0017158,PRT0010,9a8ef0ba-a057-435a-9991-a0508428eed6,2025-01-23 09:32:23,2025-01-23 09:37:19,1168.71,USD,Confirmed,pix,cielo,4,E002,ok,12062
TXN00017148,BKG0008278,PRT0018,4e9c2bf5-9986-476f-b52b-fa171cd91d02,2025-03-24 00:06:52,2025-03-24 00:07:24,642.44,USD,cancelled,,adyen,4,TIMEOUT,ok,4417
TXN00017149,BKG0009168,PRT0015,13b11003-d7cf-40ab-9b00-805d6ef1f3df,2024-10-21 08:23:01,2024-10-21 08:24:47,744.82,CLP,Confirmed,debit_card,,4,,ok,5831
TXN00017150,BKG0012473,PRT0015,29521d8f-1912-4c4b-8915-6dbeb38234f7,2025-01-19 22:50:15,2025-01-19 22:53:54,1633.84,BRL,completed,pix,stripe,0,E003,retry,11239
TXN00017151,BKG0011503,PRT0016,86eb0585-837c-4f68-ab2f-b636c5441570,2024-12-27 11:43:48,2024-12-27 11:45:14,536.98,BRL,CONFIRMED,debit_card,cielo,2,E001,ok,4819
